order,freq,single.sided.magnitude
1,0.0,2366.0
2,2.5,331.5072869323463
3,5.0,312.2767486837603
4,7.5,281.0435745264845
5,10.0,239.00627606822377
6,12.5,187.78314412474916
7,15.0,129.34926451858806
8,17.5,65.96149415192933
9,20.0,2.0
10,22.5,65.96149415192933
11,25.0,129.34926451858806
12,27.5,187.78314412474916
13,30.0,239.00627606822377
14,32.5,281.0435745264845
15,35.0,312.2767486837603
