order,freq,single.sided.magnitude
1,0.0,36017.0
2,0.7843137254901962,10180.967117702095
3,1.5686274509803924,5613.551035679245
4,2.3529411764705883,4655.528211829142
5,3.1372549019607847,888.7930019336264
6,3.9215686274509807,4192.755976874367
7,4.705882352941177,4192.582070369916
8,5.490196078431373,2841.6273549625016
9,6.274509803921569,2177.2282010137737
10,7.058823529411765,1783.44071538644
11,7.843137254901961,686.5483649610859
12,8.627450980392158,1052.9914612407463
13,9.411764705882353,987.0834112233994
14,10.19607843137255,702.2973872152687
15,10.980392156862745,714.9846226359576
16,11.764705882352942,872.1450158971672
17,12.549019607843139,283.73854043995436
18,13.333333333333334,997.6933396590359
19,14.11764705882353,1253.1145239201692
20,14.901960784313726,830.6989437844253
21,15.686274509803923,604.4955057906983
22,16.47058823529412,342.62478880212467
23,17.254901960784316,486.92590903352846
24,18.03921568627451,1225.5274920391937
25,18.823529411764707,1264.9915103863334
26,19.607843137254903,746.7664167393683
27,20.3921568627451,746.7664167393681
28,21.176470588235297,1264.9915103863334
29,21.96078431372549,1225.5274920391932
30,22.745098039215687,486.92590903352885
31,23.529411764705884,342.62478880212467
32,24.31372549019608,604.4955057906985
33,25.098039215686278,830.6989437844258
34,25.88235294117647,1253.1145239201692
35,26.666666666666668,997.6933396590359
36,27.450980392156865,283.7385404399539
37,28.23529411764706,872.1450158971672
38,29.01960784313726,714.9846226359583
39,29.80392156862745,702.2973872152684
40,30.58823529411765,987.0834112233994
41,31.372549019607845,1052.9914612407463
42,32.15686274509804,686.5483649610867
43,32.94117647058824,1783.44071538644
44,33.72549019607843,2177.228201013774
45,34.50980392156863,2841.627354962501
46,35.294117647058826,4192.582070369916
47,36.07843137254902,4192.755976874368
48,36.86274509803922,888.7930019336269
49,37.64705882352941,4655.528211829142
50,38.43137254901961,5613.551035679245
