order,freq,single.sided.magnitude
1,0.0,139882.0
2,0.48192771084337344,23972.137417897156
3,0.9638554216867469,18789.621492877326
4,1.4457831325301203,13345.118468754614
5,1.9277108433734937,7734.837428872667
6,2.4096385542168672,6393.287095717527
7,2.8915662650602405,7188.185265269856
8,3.373493975903614,6958.211612034207
9,3.8554216867469875,5514.067751802704
10,4.337349397590361,4391.273949303523
11,4.8192771084337345,4139.596057919667
12,5.301204819277108,3891.61275654073
13,5.783132530120481,3016.166557979476
14,6.265060240963855,2139.6009209711933
15,6.746987951807228,1831.9719836946529
16,7.228915662650602,1471.0829390855354
17,7.710843373493975,934.2821714712708
18,8.192771084337348,563.2900956646814
19,8.674698795180722,365.5029917224961
20,9.156626506024095,212.41644845612896
21,9.638554216867469,76.4589663785427
22,10.120481927710843,33.152622505539085
23,10.602409638554215,76.82681798501633
24,11.08433734939759,175.9182104085534
25,11.566265060240962,365.30021571128344
26,12.048192771084336,545.7497911401512
27,12.53012048192771,744.2290966746524
28,13.012048192771083,933.4097623754636
29,13.493975903614457,1145.7433170969784
30,13.97590361445783,1363.3985725597481
31,14.457831325301203,1525.7788702821233
32,14.939759036144578,1674.2101434118115
33,15.42168674698795,1782.074147753652
34,15.903614457831324,1812.9304700845244
35,16.385542168674696,1795.0328987874195
36,16.867469879518072,1729.9469217420428
37,17.349397590361445,1627.9967859520968
38,17.831325301204817,1430.3601288394125
39,18.31325301204819,1197.1165900456215
40,18.795180722891565,936.6738776526868
41,19.277108433734938,755.8181178084972
42,19.75903614457831,646.8569680450241
43,20.240963855421686,646.8569680450241
44,20.72289156626506,755.8181178084972
45,21.20481927710843,936.6738776526868
46,21.686746987951807,1197.1165900456215
47,22.16867469879518,1430.3601288394125
48,22.65060240963855,1627.9967859520968
49,23.132530120481924,1729.9469217420428
50,23.6144578313253,1795.0328987874195
51,24.096385542168672,1812.9304700845244
52,24.578313253012045,1782.074147753652
53,25.06024096385542,1674.2101434118115
54,25.542168674698793,1525.7788702821233
55,26.024096385542165,1363.3985725597481
56,26.50602409638554,1145.7433170969784
57,26.987951807228914,933.4097623754636
58,27.469879518072286,744.2290966746524
59,27.95180722891566,545.7497911401512
60,28.433734939759034,365.30021571128344
61,28.915662650602407,175.9182104085534
62,29.39759036144578,76.82681798501633
63,29.879518072289155,33.152622505539085
64,30.361445783132528,76.4589663785427
65,30.8433734939759,212.41644845612896
66,31.325301204819276,365.5029917224961
67,31.807228915662648,563.2900956646814
68,32.28915662650602,934.2821714712708
69,32.77108433734939,1471.0829390855354
70,33.253012048192765,1831.9719836946529
71,33.734939759036145,2139.6009209711933
72,34.21686746987952,3016.166557979476
73,34.69879518072289,3891.61275654073
74,35.18072289156626,4139.596057919667
75,35.662650602409634,4391.273949303523
76,36.14457831325301,5514.067751802704
77,36.62650602409638,6958.211612034207
78,37.10843373493976,7188.185265269856
79,37.59036144578313,6393.287095717527
80,38.0722891566265,7734.837428872667
81,38.554216867469876,13345.118468754614
82,39.03614457831325,18789.621492877326
