order,freq,single.sided.magnitude
1,0.0,50422.0
2,0.4938271604938272,19296.133842005514
3,0.9876543209876544,22906.380737888718
4,1.4814814814814816,6061.086024749385
5,1.9753086419753088,6348.957091463737
6,2.469135802469136,3928.8565924156505
7,2.9629629629629632,11197.583283365899
8,3.4567901234567904,3138.4716191199977
9,3.9506172839506175,7626.0969712070755
10,4.444444444444445,4273.705305408922
11,4.938271604938272,520.3062936551518
12,5.432098765432099,7405.720647077599
13,5.9259259259259265,3210.466271116208
14,6.419753086419753,4697.555763392456
15,6.913580246913581,1217.8177345473189
16,7.407407407407407,2751.6328647618093
17,7.901234567901235,1033.739412512671
18,8.395061728395062,1327.5939719983057
19,8.88888888888889,2476.39249732338
20,9.382716049382717,2908.4288392591498
21,9.876543209876544,2299.3485708601115
22,10.37037037037037,2997.587753348312
23,10.864197530864198,1302.3755084635077
24,11.358024691358025,255.86703076250717
25,11.851851851851853,1442.9261837230058
26,12.345679012345679,1933.4778706166085
27,12.839506172839506,335.25539705619474
28,13.333333333333334,1072.3427623665857
29,13.827160493827162,989.2161577468356
30,14.320987654320989,528.6329476358902
31,14.814814814814815,1054.8496548157964
32,15.308641975308642,1434.4198674105003
33,15.80246913580247,1736.3393742752862
34,16.296296296296298,2019.0098537030472
35,16.790123456790123,1663.069630257727
36,17.283950617283953,1302.2375834729708
37,17.77777777777778,1133.2299685942419
38,18.271604938271604,241.6155356743434
39,18.765432098765434,548.956542344302
40,19.25925925925926,1024.028231030738
41,19.75308641975309,784.8681568546448
42,20.246913580246915,784.8681568546453
43,20.74074074074074,1024.0282310307384
44,21.23456790123457,548.9565423443001
45,21.728395061728396,241.61553567434206
46,22.22222222222222,1133.2299685942419
47,22.71604938271605,1302.2375834729708
48,23.209876543209877,1663.0696302577282
49,23.703703703703706,2019.0098537030476
50,24.19753086419753,1736.3393742752858
51,24.691358024691358,1434.4198674104994
52,25.185185185185187,1054.8496548157962
53,25.679012345679013,528.6329476358923
54,26.172839506172842,989.2161577468335
55,26.666666666666668,1072.3427623665857
56,27.160493827160494,335.2553970561938
57,27.654320987654323,1933.4778706166078
58,28.14814814814815,1442.9261837230047
59,28.641975308641978,255.86703076250717
60,29.135802469135804,1302.3755084635072
61,29.62962962962963,2997.5877533483126
62,30.12345679012346,2299.3485708601124
63,30.617283950617285,2908.4288392591507
64,31.11111111111111,2476.39249732338
65,31.60493827160494,1327.5939719983057
66,32.098765432098766,1033.7394125126707
67,32.592592592592595,2751.6328647618084
68,33.086419753086425,1217.8177345473184
69,33.58024691358025,4697.555763392455
70,34.074074074074076,3210.4662711162077
71,34.567901234567906,7405.720647077597
72,35.06172839506173,520.3062936551505
73,35.55555555555556,4273.705305408922
74,36.04938271604939,7626.0969712070755
75,36.54320987654321,3138.4716191199977
76,37.03703703703704,11197.5832833659
77,37.53086419753087,3928.856592415652
78,38.02469135802469,6348.957091463737
79,38.51851851851852,6061.086024749383
80,39.01234567901235,22906.380737888714
