order,freq,single.sided.magnitude
1,0.0,40212.0
2,0.36363636363636365,409.72480204078636
3,0.7272727272727273,712.3522969201701
4,1.0909090909090908,931.3612646130089
5,1.4545454545454546,1033.4207145608818
6,1.8181818181818181,1015.5502327506069
7,2.1818181818181817,903.6517256200502
8,2.5454545454545454,755.1640989375819
9,2.909090909090909,656.0398712927105
10,3.272727272727273,668.1930227812022
11,3.6363636363636362,750.9734636186553
12,4.0,821.6510484627885
13,4.363636363636363,834.4919573361274
14,4.7272727272727275,786.6577407480124
15,5.090909090909091,708.711702031323
16,5.454545454545454,651.3287578501514
17,5.818181818181818,651.1478067913296
18,6.181818181818182,693.1683180430412
19,6.545454545454546,731.4071540461458
20,6.909090909090909,733.019131571555
21,7.2727272727272725,693.3105779586726
22,7.636363636363637,633.359076548465
23,8.0,588.9643719049616
24,8.363636363636363,584.8496170148483
25,8.727272727272727,609.9615561042777
26,9.090909090909092,631.2098454472091
27,9.454545454545455,624.0556988167277
28,9.818181818181818,585.288564963402
29,10.181818181818182,532.1407675032727
30,10.545454545454545,493.05278887897845
31,10.909090909090908,486.4559241582326
32,11.272727272727273,501.98386783029235
33,11.636363636363637,512.597006013676
34,12.0,498.9684905482511
35,12.363636363636363,459.44738970203474
36,12.727272727272727,409.20644197766177
37,13.090909090909092,372.51996931494796
38,13.454545454545455,364.2682613763462
39,13.818181818181818,373.79073759145354
40,14.181818181818182,377.27949626171085
41,14.545454545454545,359.0861389856121
42,14.909090909090908,318.8009181415519
43,15.272727272727273,269.93214921010997
44,15.636363636363637,234.17485607959364
45,16.0,224.9643719049616
46,16.363636363636363,230.84365447648668
47,16.727272727272727,229.77044448379186
48,17.09090909090909,209.43242913502178
49,17.454545454545453,170.37524950174014
50,17.818181818181817,123.10231017003396
51,18.181818181818183,85.79672529286051
52,18.545454545454547,75.04127268754016
53,18.90909090909091,79.17782951038872
54,19.272727272727273,77.30809876496727
55,19.636363636363637,66.87867622470795
56,20.0,60.00000000000008
57,20.363636363636363,66.87867622470797
58,20.727272727272727,77.30809876496727
59,21.09090909090909,79.1778295103888
60,21.454545454545453,75.04127268754016
61,21.818181818181817,85.79672529286051
62,22.181818181818183,123.10231017003389
63,22.545454545454547,170.37524950174011
64,22.90909090909091,209.43242913502192
65,23.272727272727273,229.7704444837918
66,23.636363636363637,230.84365447648653
67,24.0,224.96437190496167
68,24.363636363636363,234.17485607959352
69,24.727272727272727,269.93214921010997
70,25.09090909090909,318.8009181415519
71,25.454545454545453,359.0861389856121
72,25.818181818181817,377.2794962617108
73,26.181818181818183,373.79073759145336
74,26.545454545454547,364.2682613763462
75,26.90909090909091,372.51996931494796
76,27.272727272727273,409.20644197766165
77,27.636363636363637,459.44738970203474
78,28.0,498.96849054825094
79,28.363636363636363,512.597006013676
80,28.727272727272727,501.98386783029247
81,29.09090909090909,486.4559241582326
82,29.454545454545453,493.05278887897833
83,29.818181818181817,532.1407675032727
84,30.181818181818183,585.288564963402
85,30.545454545454547,624.0556988167276
86,30.90909090909091,631.2098454472091
87,31.272727272727273,609.9615561042779
88,31.636363636363637,584.8496170148484
89,32.0,588.9643719049617
90,32.36363636363637,633.359076548465
91,32.72727272727273,693.3105779586726
92,33.09090909090909,733.019131571555
93,33.45454545454545,731.4071540461458
94,33.81818181818182,693.168318043041
95,34.18181818181818,651.1478067913296
96,34.54545454545455,651.3287578501513
97,34.90909090909091,708.711702031323
98,35.27272727272727,786.6577407480124
99,35.63636363636363,834.4919573361274
100,36.0,821.6510484627888
101,36.36363636363637,750.9734636186553
102,36.72727272727273,668.1930227812021
103,37.09090909090909,656.0398712927106
104,37.45454545454545,755.1640989375819
105,37.81818181818182,903.65172562005
106,38.18181818181818,1015.550232750607
107,38.54545454545455,1033.4207145608818
108,38.90909090909091,931.3612646130085
109,39.27272727272727,712.3522969201703
