order,freq,single.sided.magnitude
1,0.0,207396.0
2,0.36363636363636365,3077.5457580298885
3,0.7272727272727273,3432.6332445739645
4,1.0909090909090908,3792.6404346637282
5,1.4545454545454546,4017.539158355488
6,1.8181818181818181,4059.770397763802
7,2.1818181818181817,3953.514217020114
8,2.5454545454545454,3789.436359541496
9,2.909090909090909,3669.983928069449
10,3.272727272727273,3649.3347481395285
11,3.6363636363636362,3701.64053341491
12,4.0,3754.2545803375233
13,4.363636363636363,3748.044779434713
14,4.7272727272727275,3671.7039986281143
15,5.090909090909091,3560.2528083670218
16,5.454545454545454,3467.3629517708328
17,5.818181818181818,3426.1432636162144
18,6.181818181818182,3425.6244822975355
19,6.545454545454546,3424.083948464921
20,6.909090909090909,3384.0137352582533
21,7.2727272727272725,3297.51338648398
22,7.636363636363637,3188.4204476015266
23,8.0,3093.6809864897978
24,8.363636363636363,3035.4608780606072
25,8.727272727272727,3004.595987573695
26,9.090909090909092,2970.1777131954873
27,9.454545454545455,2904.9904446949736
28,9.818181818181818,2804.581873952399
29,10.181818181818182,2688.7268178310187
30,10.545454545454545,2586.380366873993
31,10.909090909090908,2513.561436133989
32,11.272727272727273,2461.0278799444905
33,11.636363636363637,2403.0568374683307
34,12.0,2318.3383156939653
35,12.363636363636363,2205.0202954695988
36,12.727272727272727,2081.051683875362
37,13.090909090909092,1970.8787604502575
38,13.454545454545455,1886.6095554238207
39,13.818181818181818,1818.3760541967438
40,14.181818181818182,1743.2759659028427
41,14.545454545454545,1643.8509286996282
42,14.909090909090908,1520.2762086043042
43,15.272727272727273,1389.617760294942
44,15.636363636363637,1273.5978757700225
45,16.0,1181.6809864897987
46,16.363636363636363,1103.0642407421885
47,16.727272727272727,1016.4116948696762
48,17.09090909090909,907.1351445925226
49,17.454545454545453,777.0278494066926
50,17.818181818181817,642.414950646247
51,18.181818181818183,523.3372319375354
52,18.545454545454547,427.90522227227603
53,18.90909090909091,344.0998672968397
54,19.272727272727273,251.77662945237472
55,19.636363636363637,143.07421675997597
56,20.0,60.00000000000017
57,20.363636363636363,143.07421675997588
58,20.727272727272727,251.7766294523745
59,21.09090909090909,344.09986729683965
60,21.454545454545453,427.9052222722758
61,21.818181818181817,523.3372319375354
62,22.181818181818183,642.4149506462471
63,22.545454545454547,777.0278494066929
64,22.90909090909091,907.1351445925226
65,23.272727272727273,1016.4116948696765
66,23.636363636363637,1103.0642407421883
67,24.0,1181.6809864897984
68,24.363636363636363,1273.5978757700223
69,24.727272727272727,1389.617760294942
70,25.09090909090909,1520.276208604304
71,25.454545454545453,1643.8509286996282
72,25.818181818181817,1743.2759659028427
73,26.181818181818183,1818.3760541967438
74,26.545454545454547,1886.6095554238207
75,26.90909090909091,1970.8787604502575
76,27.272727272727273,2081.051683875362
77,27.636363636363637,2205.020295469599
78,28.0,2318.338315693965
79,28.363636363636363,2403.0568374683307
80,28.727272727272727,2461.0278799444905
81,29.09090909090909,2513.561436133989
82,29.454545454545453,2586.3803668739924
83,29.818181818181817,2688.7268178310183
84,30.181818181818183,2804.581873952399
85,30.545454545454547,2904.9904446949736
86,30.90909090909091,2970.1777131954864
87,31.272727272727273,3004.595987573695
88,31.636363636363637,3035.460878060607
89,32.0,3093.6809864897987
90,32.36363636363637,3188.4204476015266
91,32.72727272727273,3297.51338648398
92,33.09090909090909,3384.0137352582537
93,33.45454545454545,3424.0839484649205
94,33.81818181818182,3425.624482297536
95,34.18181818181818,3426.1432636162144
96,34.54545454545455,3467.3629517708328
97,34.90909090909091,3560.2528083670213
98,35.27272727272727,3671.703998628114
99,35.63636363636363,3748.0447794347133
100,36.0,3754.254580337523
101,36.36363636363637,3701.64053341491
102,36.72727272727273,3649.3347481395276
103,37.09090909090909,3669.983928069448
104,37.45454545454545,3789.436359541497
105,37.81818181818182,3953.514217020113
106,38.18181818181818,4059.770397763802
107,38.54545454545455,4017.5391583554874
108,38.90909090909091,3792.640434663728
109,39.27272727272727,3432.633244573965
